"BTC","BCH","LTC","XMR"
"0.00000000","0.00037305","0.0070358030926336","0.214696914936"
"0.00000000","0.00037305","0.0070358030926336","0.215155158438"
"0.00000000","0.00037305","0.0070358030926336","0.215155158438"
"0.00000000","0.00037305","0.0070358030926336","0.21567256026"
"0.00000000","0.00037305","0.0070358030926336","0.216185034106"
"0.00000000","0.00037305","0.0070358030926336","0.216562773225"
"0.00000000","0.00037305","0.0070358030926336","0.216562773225"
"0.00000000","0.00037305","0.0070358030926336","0.216562773225"
"0.00000000","0.00037305","0.0070358030926336","0.217136087932"
"0.00000000","0.00037305","0.0070358030926336","0.217472519076"
"0.00000000","0.00037305","0.0070358030926336","0.217949669422"
"0.00000000","0.00037305","0.0070358030926336","0.219179023804"
"0.00000000","0.00037305","0.0070358030926336","0.219179023804"
"0.00000000","0.00037305","0.0070358030926336","0.219581680147"
"0.00000000","0.00037305","0.0070358030926336","0.219758039067"
"0.00000000","0.00037305","0.0070358030926336","0.219931178467"
"0.00000000","0.00037305","0.0070358030926336","0.220278582766"
"0.00000000","0.00037305","0.0070358030926336","0.220684744184"
"0.00000000","0.00037305","0.0070358030926336","0.221579122684"
"0.00000000","0.00037305","0.0070358030926336","0.22209226703"
"0.00000000","0.00037305","0.0070358030926336","0.222245651489"
"0.00000000","0.00037305","0.0070358030926336","0.222421398123"
"0.00000000","0.00037305","0.0070358030926336","0.222552452505"
"0.00000000","0.00037305","0.0070358030926336","0.222872004865"
"0.00000000","0.00037305","0.0070358030926336","0.223170137084"
"0.00000000","0.00037305","0.0070358030926336","0.223393033549"
"0.00000000","0.00037305","0.0070358030926336","0.223576568947"
"0.00000000","0.00037305","0.0070358030926336","0.224341088836"
"0.00000000","0.00037305","0.0070358030926336","0.224517899149"
"0.00000000","0.00037305","0.0070358030926336","0.225109915879"
"0.00000000","0.00037305","0.0070358030926336","0.225488992525"
"0.00000000","0.00037305","0.0070358030926336","0.225629241231"
"0.00000000","0.00037305","0.0070358030926336","0.225629241231"
"0.00000000","0.00037305","0.0070358030926336","0.226537315469"
"0.00000000","0.00037305","0.0070358030926336","0.227162564147"
"0.00000000","0.00037305","0.0070358030926336","0.227880118604"
"0.00000000","0.00037305","0.0070358030926336","0.22840734333"
"0.00000000","0.00037305","0.0070358030926336","0.228953352535"
"0.00000000","0.00037305","0.0070358030926336","0.229287596974"
"0.00000000","0.00037305","0.0070358030926336","0.229747332513"
"0.00000000","0.00037305","0.0070358030926336","0.230213698047"
"0.00000000","0.00037305","0.0070358030926336","0.230597082044"
"0.00000000","0.00037305","0.0070358030926336","0.231156115218"
"0.00000000","0.00037305","0.0070358030926336","0.231510780686"
"0.00000000","0.00037305","0.0070358030926336","0.231510780686"
"0.00000000","0.00037305","0.0070358030926336","0.232026882137"
"0.00000000","0.00037305","0.0070358030926336","0.232733373339"
"0.00000000","0.00037305","0.0070358030926336","0.233277511799"
"0.00000000","0.00037305","0.0070358030926336","0.233453181711"
"0.00000000","0.00037305","0.0070358030926336","0.233919096479"
"0.00000000","0.00037305","0.0070358030926336","0.234419322103"
"0.00000000","0.00037305","0.0070358030926336","0.235129757569"
"0.00000000","0.00037305","0.0070358030926336","0.235459358215"
"0.00000000","0.00037305","0.0070358030926336","0.235800729667"
"0.00000000","0.00037305","0.0070358030926336","0.235963961449"
"0.00000000","0.00037305","0.0070358030926336","0.236535834625"
"0.00000000","0.00037305","0.0070358030926336","0.236751192515"
"0.00000000","0.00037305","0.0070358030926336","0.237055634527"
"0.00000000","0.00037305","0.0070358030926336","0.237507067229"
"0.00000000","0.00037305","0.0070358030926336","0.237942868107"
"0.00000000","0.00037305","0.0070358030926336","0.238433959617"
"0.00000000","0.00037305","0.0070358030926336","0.238923971914"
"0.00000000","0.00037305","0.0070358030926336","0.239481098237"
"0.00000000","0.00037305","0.0070358030926336","0.240503527361"
"0.00000000","0.00037305","0.0070358030926336","0.240948432702"
"0.00000000","0.00037305","0.0070358030926336","0.24128581569"
"0.00000000","0.00037305","0.0070358030926336","0.24160205594"
"0.00000000","0.00037305","0.0070358030926336","0.242017990094"
"0.00000000","0.00037305","0.0070358030926336","0.24251111881"
"0.00000000","0.00037305","0.0070358030926336","0.24264568123"
"0.00000000","0.00037305","0.0070358030926336","0.24329658845"
"0.00000000","0.00037305","0.0070358030926336","0.243828315479"
"0.00000000","0.00037305","0.0070358030926336","0.244141387051"
"0.00000000","0.00037305","0.0070358030926336","0.24431375438"
"0.00000000","0.00037305","0.0070358030926336","0.244646567289"
"0.00000000","0.00037305","0.0070358030926336","0.244793534074"
"0.00000000","0.00037305","0.0070358030926336","0.245199864138"
"0.00000000","0.00037305","0.0070358030926336","0.24551361206"
"0.00000000","0.00037305","0.0070358030926336","0.246185636289"
"0.00000000","0.00037305","0.0070358030926336","0.246929915113"
"0.00000000","0.00037305","0.0070358030926336","0.247261205757"
"0.00000000","0.00037305","0.0070358030926336","0.248092866588"
"0.00000000","0.00037305","0.0070358030926336","0.248778331486"
"0.00000000","0.00037305","0.0070358030926336","0.249141637388"
"0.00000000","0.00037305","0.0070358030926336","0.249297628016"
"0.00000000","0.00037305","0.0070358030926336","0.250041144512"
"0.00000000","0.00037305","0.0070358030926336","0.25037060818"
"0.00000000","0.00037305","0.0070358030926336","0.251071493365"
"0.00000000","0.00037305","0.0070358030926336","0.252020255519"
"0.00000000","0.00037305","0.0070358030926336","0.252252606282"
"0.00000000","0.00037305","0.0070358030926336","0.252457701713"
"0.00000000","0.00037305","0.0070358030926336","0.252457701713"
"0.00000000","0.00037305","0.0070358030926336","0.252457701713"
"0.00000000","0.00037305","0.0070358030926336","0.252651664986"
"0.00000000","0.00037305","0.0070358030926336","0.253121510835"
"0.00000000","0.00037305","0.0070358030926336","0.253294945524"
"0.00000000","0.00037305","0.0070358030926336","0.253680485757"
"0.00000000","0.00037305","0.0070358030926336","0.253820816798"
"0.00000000","0.00037305","0.0070358030926336","0.253820816798"
"0.00000000","0.00037305","0.0070358030926336","0.254429448338"
"0.00000000","0.00037305","0.0070358030926336","0.254901480395"
"0.00000000","0.00037305","0.0070358030926336","0.254901480395"
"0.00000000","0.00037305","0.0070358030926336","0.255899408505"
"0.00000000","0.00037305","0.0070358030926336","0.256202318577"
"0.00000000","0.00037305","0.0070358030926336","0.256338185575"
"0.00000000","0.00037305","0.0070358030926336","0.256519847425"
"0.00000000","0.00037305","0.0070358030926336","0.257052032858"
"0.00000000","0.00037305","0.0070358030926336","0.257593800357"
"0.00000000","0.00037305","0.0070358030926336","0.258300946579"
"0.00000000","0.00037305","0.0070358030926336","0.258808935732"
"0.00000000","0.00037305","0.0070358030926336","0.25944394297"
"0.00000000","0.00037305","0.0070358030926336","0.25944394297"
"0.00000000","0.00037305","0.0070358030926336","0.259920447002"
"0.00000000","0.00037305","0.0070358030926336","0.260387393778"
"0.00000000","0.00037305","0.0070358030926336","0.260857957874"
"0.00000000","0.00037305","0.0070358030926336","0.261846442365"
"0.00000000","0.00037305","0.0070358030926336","0.262375531993"
"0.00000000","0.00037305","0.0070358030926336","0.262719578675"
"0.00000000","0.00037305","0.0070358030926336","0.2629074664"
"0.00000000","0.00037305","0.0070358030926336","0.263344839467"
"0.00000000","0.00037305","0.0070358030926336","0.263782477307"
"0.00000000","0.00037305","0.0070358030926336","0.264406401365"
"0.00000000","0.00037305","0.0070358030926336","0.264561452176"
"0.00000000","0.00037305","0.0070358030926336","0.264561452176"
"0.00000000","0.00037305","0.0070358030926336","0.264754612276"
"0.00000000","0.00037305","0.0070358030926336","0.265597259323"
"0.00000000","0.00037305","0.0070358030926336","0.265597259323"
"0.00000000","0.00037305","0.0070358030926336","0.265775188475"
"0.00000000","0.00037305","0.0070358030926336","0.265958319518"
"0.00000000","0.00037305","0.0070358030926336","0.266366471042"
"0.00000000","0.00037305","0.0070358030926336","0.26689785871"
"0.00000000","0.00037305","0.0070358030926336","0.26689785871"
"0.00000000","0.00037305","0.0070358030926336","0.267297128922"
"0.00000000","0.00037305","0.0070358030926336","0.267297128922"
"0.00000000","0.00037305","0.0070358030926336","0.267941075104"
"0.00000000","0.00037305","0.0070358030926336","0.268376666193"
"0.00000000","0.00037305","0.0070358030926336","0.268847435398"
"0.00000000","0.00037305","0.0070358030926336","0.269358399508"
"0.00000000","0.00037305","0.0070358030926336","0.269727311774"
"0.00000000","0.00037305","0.0070358030926336","0.270091783635"
"0.00000000","0.00037305","0.0070358030926336","0.270462429178"
"0.00000000","0.00037305","0.0070358030926336","0.270654961342"
"0.00000000","0.00037305","0.0070358030926336","0.270814627389"
"0.00000000","0.00037305","0.0070358030926336","0.271230597131"
"0.00000000","0.00037305","0.0070358030926336","0.272242619934"
"0.00000000","0.00037305","0.0070358030926336","0.272414943014"
"0.00000000","0.00037305","0.0070358030926336","0.272414943014"
"0.00000000","0.00037305","0.0070358030926336","0.272571134358"
"0.00000000","0.00037305","0.0070358030926336","0.273561290631"
"0.00000000","0.00037305","0.0070358030926336","0.273726827055"
"0.00000000","0.00037305","0.0070358030926336","0.274274837193"
"0.00000000","0.00037305","0.0070358030926336","0.274858184937"
"0.00000000","0.00037305","0.0070358030926336","0.274858184937"
"0.00000000","0.00037305","0.0070358030926336","0.275348594266"
"0.00000000","0.00037305","0.0070358030926336","0.275895149059"
"0.00000000","0.00037305","0.0070358030926336","0.275895149059"
"0.00000000","0.00037305","0.0070358030926336","0.276047218274"
"0.00000000","0.00037305","0.0070358030926336","0.276047218274"
"0.00000000","0.00037305","0.0070358030926336","0.27660096088"
"0.00000000","0.00037305","0.0070358030926336","0.277051719898"
"0.00000000","0.00037305","0.0070358030926336","0.277345237801"
"0.00000000","0.00037305","0.0070358030926336","0.27751340997"
"0.00000000","0.00037305","0.0070358030926336","0.277803307306"
"0.00000000","0.00037305","0.0070358030926336","0.278715451418"
"0.00000000","0.00037305","0.0070358030926336","0.279035988162"
"0.00000000","0.00037305","0.0070358030926336","0.279723028478"
"0.00000000","0.00037305","0.0070358030926336","0.279877536688"
"0.00000000","0.00037305","0.0070358030926336","0.280186586528"
"0.00000000","0.00037305","0.0070358030926336","0.280391477243"
"0.00000000","0.00037305","0.0070358030926336","0.280700555301"
"0.00000000","0.00037305","0.0070358030926336","0.28123148431"
"0.00000000","0.00037305","0.0070358030926336","0.281629601913"
"0.00000000","0.00037305","0.0070358030926336","0.281834318324"
"0.00000000","0.00037305","0.0070358030926336","0.28200887668"
"0.00000000","0.00037305","0.0070358030926336","0.282339836487"
"0.00000000","0.00037305","0.0070358030926336","0.282810517413"
"0.00000000","0.00037305","0.0070358030926336","0.283148098921"
"0.00000000","0.00037305","0.0070358030926336","0.283148098921"
"0.00000000","0.00037305","0.0070358030926336","0.283777080315"
"0.00000000","0.00037305","0.0070358030926336","0.284349928383"
"0.00000000","0.00037305","0.0070358030926336","0.28521367147"
"0.00000000","0.00037305","0.0070358030926336","0.285345955678"
"0.00000000","0.00037305","0.0070358030926336","0.285706433673"
"0.00000000","0.00037305","0.0070358030926336","0.286311352512"
"0.00000000","0.00037305","0.0070358030926336","0.286828571322"
"0.00000000","0.00037305","0.0070358030926336","0.286962423937"
"0.00000000","0.00037305","0.0070358030926336","0.287390070165"
"0.00000000","0.00037305","0.0070358030926336","0.287530351177"
"0.00000000","0.00037305","0.0070358030926336","0.287729955602"
"0.00000000","0.00037305","0.0070358030926336","0.288546879232"
"0.00000000","0.00037305","0.0070358030926336","0.28902036673"
"0.00000000","0.00037305","0.0070358030926336","0.289808874049"
"0.00000000","0.00037305","0.0070358030926336","0.290241537684"
"0.00000000","0.00037305","0.0070358030926336","0.290632767594"
"0.00000000","0.00037305","0.0070358030926336","0.291197899085"
"0.00000000","0.00037305","0.0070358030926336","0.29157493447"
"0.00000000","0.00037305","0.0070358030926336","0.292163362218"
"0.00000000","0.00037305","0.0070358030926336","0.29267106012"
"0.00000000","0.00037305","0.0070358030926336","0.293787584987"
"0.00000000","0.00037305","0.0070358030926336","0.294364895171"
"0.00000000","0.00037305","0.0070358030926336","0.294784340873"
"0.00000000","0.00037305","0.0070358030926336","0.294957840988"
"0.00000000","0.00037305","0.0070358030926336","0.295612787002"
"0.00000000","0.00037305","0.0070358030926336","0.295972975071"
"0.00000000","0.00037305","0.0070358030926336","0.296783663384"
"0.00000000","0.00037305","0.0070358030926336","0.297084786301"
"0.00000000","0.00037305","0.0070358030926336","0.297363298757"
"0.00000000","0.00037305","0.0070358030926336","0.297363298757"
"0.00000000","0.00037305","0.0070358030926336","0.297533070324"
"0.00000000","0.00037305","0.0070358030926336","0.298170812373"
"0.00000000","0.00037305","0.0070358030926336","0.299120588212"
"0.00000000","0.00037305","0.0070358030926336","0.299120588212"
"0.00000000","0.00037305","0.0070358030926336","0.299278939828"
"0.00000000","0.00037305","0.0070358030926336","0.299420375381"
"0.00000000","0.00037305","0.0070358030926336","0.29959106281"
"0.00000000","0.00037305","0.0070358030926336","0.300069563896"
"0.00000000","0.00037305","0.0070358030926336","0.300433230987"
"0.00000000","0.00037305","0.0070358030926336","0.300938089294"
"0.00000000","0.00037305","0.0070358030926336","0.301091267866"
"0.00000000","0.00037305","0.0070358030926336","0.301234802172"
"0.00000000","0.00037305","0.0070358030926336","0.3019263603"
"0.00000000","0.00037305","0.0070358030926336","0.302771187725"
"0.00000000","0.00037305","0.0070358030926336","0.303099716357"
"0.00000000","0.00037305","0.0070358030926336","0.303545580927"
"0.00000000","0.00037305","0.0070358030926336","0.303705651627"
"0.00000000","0.00037305","0.0070358030926336","0.30431461311"
"0.00000000","0.00037305","0.0070358030926336","0.305245027374"
"0.00000000","0.00037305","0.0070358030926336","0.306071679504"
"0.00000000","0.00037305","0.0070358030926336","0.306267033512"
"0.00000000","0.00037305","0.0070358030926336","0.307377945374"
"0.00000000","0.00037305","0.0070358030926336","0.307517258463"
"0.00000000","0.00037305","0.0070358030926336","0.307952246717"
"0.00000000","0.00037305","0.0070358030926336","0.308493865731"
"0.00000000","0.00037305","0.0070358030926336","0.308858485698"
"0.00000000","0.00037305","0.0070358030926336","0.309390539328"
"0.00000000","0.00037305","0.0070358030926336","0.309854474744"
"0.00000000","0.00037305","0.0070358030926336","0.310364756457"
"0.00000000","0.00037305","0.0070358030926336","0.3110752299"
"0.00000000","0.00037305","0.0070358030926336","0.3114847387"
"0.00000000","0.00037305","0.0070358030926336","0.311767818623"
"0.00000000","0.00037305","0.0070358030926336","0.311942513252"
"0.00000000","0.00037305","0.0070358030926336","0.312287840984"
"0.00000000","0.00037305","0.0070358030926336","0.312758428492"
"0.00000000","0.00037305","0.0070358030926336","0.313074077135"
"0.00000000","0.00037305","0.0070358030926336","0.313450959744"
"0.00000000","0.00037305","0.0070358030926336","0.313930528221"
"0.00000000","0.00037305","0.0070358030926336","0.314296144225"
"0.00000000","0.00037305","0.0070358030926336","0.315005105479"
"0.00000000","0.00037305","0.0070358030926336","0.315780880407"
"0.00000000","0.00037305","0.0070358030926336","0.316259486649"
"0.00000000","0.00037305","0.0070358030926336","0.316850239182"
"0.00000000","0.00037305","0.0070358030926336","0.317357223499"
"0.00000000","0.00037305","0.0070358030926336","0.318190300378"
"0.00000000","0.00037305","0.0070358030926336","0.319637410075"
"0.00000000","0.00037305","0.0070358030926336","0.319789766026"
"0.00000000","0.00037305","0.0070358030926336","0.320252335774"
"0.00000000","0.00037305","0.0070358030926336","0.320839115244"
"0.00000000","0.00037305","0.0070358030926336","0.321511078129"
"0.00000000","0.00037305","0.0070358030926336","0.322199200812"
"0.00000000","0.00037305","0.0070358030926336","0.322199200812"
"0.00000000","0.00037305","0.0070358030926336","0.322363896816"
"0.00000000","0.00037305","0.0070358030926336","0.32295515878"
"0.00000000","0.00037305","0.0070358030926336","0.323778025868"
"0.00000000","0.00037305","0.0070358030926336","0.323972920658"
"0.00000000","0.00037305","0.0070358030926336","0.324120838278"
"0.00000000","0.00037305","0.0070358030926336","0.324506775195"
"0.00000000","0.00037305","0.0070358030926336","0.324873003411"
"0.00000000","0.00037305","0.0070358030926336","0.324873003411"
"0.00000000","0.00037305","0.0070358030926336","0.325015477421"
"0.00000000","0.00037305","0.0070358030926336","0.325465544721"
"0.00000000","0.00037305","0.0070358030926336","0.325795739762"
"0.00000000","0.00037305","0.0070358030926336","0.326177627353"
"0.00000000","0.00037305","0.0070358030926336","0.326336024298"
"0.00000000","0.00037305","0.0070358030926336","0.326787443681"
"0.00000000","0.00037305","0.0070358030926336","0.326944098454"
"0.00000000","0.00037305","0.0070358030926336","0.327268033218"
"0.00000000","0.00037305","0.0070358030926336","0.328617507819"
"0.00000000","0.00037305","0.0070358030926336","0.328926185562"
"0.00000000","0.00037305","0.0070358030926336","0.329098361393"
"0.00000000","0.00037305","0.0070358030926336","0.329592810035"
"0.00000000","0.00037305","0.0070358030926336","0.329756470975"
"0.00000000","0.00037305","0.0070358030926336","0.330309182173"
"0.00000000","0.00037305","0.0070358030926336","0.330821777002"
"0.00000000","0.00037305","0.0070358030926336","0.331491832881"
"0.00000000","0.00037305","0.0070358030926336","0.33183772206"
"0.00000000","0.00037305","0.0070358030926336","0.331961384234"
"0.00000000","0.00037305","0.0070358030926336","0.332312761992"
"0.00000000","0.00037305","0.0070358030926336","0.332662036927"
"0.00000000","0.00037305","0.0070358030926336","0.333017602883"
"0.00000000","0.00037305","0.0070358030926336","0.333975507481"
"0.00000000","0.00037305","0.0070358030926336","0.334473530435"
"0.00000000","0.00037305","0.0070358030926336","0.335103679776"
"0.00000000","0.00037305","0.0070358030926336","0.335538737623"
"0.00000000","0.00037305","0.0070358030926336","0.335831543929"
"0.00000000","0.00037305","0.0070358030926336","0.336406014539"
"0.00000000","0.00037305","0.0070358030926336","0.337559096887"
"0.00000000","0.00037305","0.0070358030926336","0.337839530802"
"0.00000000","0.00037305","0.0070358030926336","0.33798576498"
"0.00000000","0.00037305","0.0070358030926336","0.338604876591"
"0.00000000","0.00037305","0.0070358030926336","0.339110051551"
"0.00000000","0.00037305","0.0070358030926336","0.339279709443"
"0.00000000","0.00037305","0.0070358030926336","0.339603591771"
"0.00000000","0.00037305","0.0070358030926336","0.339967038781"
"0.00000000","0.00037305","0.0070358030926336","0.340547037221"
"0.00000000","0.00037305","0.0070358030926336","0.340904637741"
"0.00000000","0.00037305","0.0070358030926336","0.341294115033"
"0.00000000","0.00037305","0.0070358030926336","0.341977974128"
"0.00000000","0.00037305","0.0070358030926336","0.342265481449"
"0.00000000","0.00037305","0.0070358030926336","0.342743280083"
"0.00000000","0.00037305","0.0070358030926336","0.343085983185"
"0.00000000","0.00037305","0.0070358030926336","0.343634056576"
"0.00000000","0.00037305","0.0070358030926336","0.343972409134"
"0.00000000","0.00037305","0.0070358030926336","0.344599379719"
"0.00000000","0.00037305","0.0070358030926336","0.344734217135"
"0.00000000","0.00037305","0.0070358030926336","0.345039115646"
"0.00000000","0.00037305","0.0070358030926336","0.345201171426"
"0.00000000","0.00037305","0.0070358030926336","0.345418164535"
"0.00000000","0.00037305","0.0070358030926336","0.345930588032"
"0.00000000","0.00037305","0.0070358030926336","0.346085726063"
"0.00000000","0.00037305","0.0070358030926336","0.346765071789"
"0.00000000","0.00037305","0.0070358030926336","0.346924500263"
"0.00000000","0.00037305","0.0070358030926336","0.347095697337"
"0.00000000","0.00037305","0.0070358030926336","0.347958014545"
"0.00000000","0.00037305","0.0070358030926336","0.348270515544"
"0.00000000","0.00037305","0.0070358030926336","0.348533193166"
"0.00000000","0.00037305","0.0070358030926336","0.349093480272"
"0.00000000","0.00037305","0.0070358030926336","0.349398778595"
"0.00000000","0.00037305","0.0070358030926336","0.349546162803"
"0.00000000","0.00037305","0.0070358030926336","0.349850968471"
"0.00000000","0.00037305","0.0070358030926336","0.349850968471"
"0.00000000","0.00037305","0.0070358030926336","0.349850968471"
"0.00000000","0.00037305","0.0070358030926336","0.349850968471"
"0.00000000","0.00037305","0.0070358030926336","0.350008345078"
"0.00000000","0.00037305","0.0070358030926336","0.350346046769"
"0.00000000","0.00037305","0.0070358030926336","0.350728084179"
"0.00000000","0.00037305","0.0070358030926336","0.350900294717"
"0.00000000","0.00037305","0.0070358030926336","0.350900294717"
"0.00000000","0.00037305","0.0070358030926336","0.351065896292"
"0.00000000","0.00037305","0.0070358030926336","0.351509102738"
"0.00000000","0.00037305","0.0070358030926336","0.352224362912"
"0.00000000","0.00037305","0.0070358030926336","0.352582404645"
"0.00000000","0.00037305","0.0070358030926336","0.353148978082"
"0.00000000","0.00037305","0.0070358030926336","0.353318587222"
"0.00000000","0.00037305","0.0070358030926336","0.35344237357"
"0.00000000","0.00037305","0.0070358030926336","0.353610504817"
"0.00000000","0.00037305","0.0070358030926336","0.353983802606"
"0.00000000","0.00037305","0.0070358030926336","0.354166919811"
"0.00000000","0.00037305","0.0070358030926336","0.354855879851"
"0.00000000","0.00037305","0.0070358030926336","0.355631694741"
"0.00000000","0.00037305","0.0070358030926336","0.356124436981"
"0.00000000","0.00037305","0.0070358030926336","0.357136298155"
"0.00000000","0.00037305","0.0070358030926336","0.357446766859"
"0.00000000","0.00037305","0.0070358030926336","0.358283047765"
"0.00000000","0.00037305","0.0070358030926336","0.358962377506"
"0.00000000","0.00037305","0.0070358030926336","0.359331411338"
"0.00000000","0.00037305","0.0070358030926336","0.360025811466"
"0.00000000","0.00037305","0.0070358030926336","0.360693322735"
"0.00000000","0.00037305","0.0070358030926336","0.361033462222"
